id	E17.5KO1	E17.5KO2	E17.5KO3	E17.5WT1	E17.5WT2	E17.5WT3
1459827_x_at	9.27747971	9.627883452	9.690042078	9.032074021	9.273508816	8.991964537
1459828_at	6.536609013	7.39666876	6.985394565	4.681936497	6.875303737	7.974129236
1459829_x_at	4.712541986	6.168840265	5.957529968	6.886599044	5.831489723	5.19816492
1459830_at	8.234937885	5.975833956	7.540591213	8.373096364	7.509206844	8.059517524
1459831_s_at	4.407166803	1.096555825	3.958936714	-0.463677923	1.199945626	-0.223315566
1459832_s_at	9.92563749	9.995429504	10.12949076	10.0770282	10.3532043	10.47574455
1459833_x_at	2.99893084	3.60213017	4.189000274	6.164536509	6.483106205	5.537040126
1459834_x_at	6.680177931	5.543554268	5.423710012	6.278817301	6.217423109	5.605508021
1459835_s_at	10.12217116	9.720469704	10.68236109	9.718614373	10.24730286	10.24311701
1459836_x_at	6.105121109	7.029358581	6.615268877	6.406609133	5.993261826	6.798955588
1459837_at	6.384687607	6.378234246	5.659709945	5.676069432	5.123722676	5.639322751
1459838_s_at	10.27777293	10.32109277	10.16363232	9.541614414	9.277379366	9.200680768
1459839_x_at	7.238499004	7.02460081	7.092083987	6.774775582	7.203471721	7.166025206
1459840_s_at	9.281068678	8.692471156	9.325621242	8.933833017	9.514767231	9.455174925
1459841_x_at	6.87843912	6.392410717	6.402394184	6.350267309	7.162749862	7.0461983
1459842_x_at	8.235340658	7.417484419	7.889300502	7.040540968	8.245699616	7.809875989
1459843_s_at	11.42509057	11.43361515	11.59002952	11.26070759	11.45197469	11.42597253
1459844_at	5.745581487	5.921698549	6.11391448	6.584429574	5.886837171	5.411323179
1459845_at	2.226684677	6.426529228	4.179140509	6.152106091	4.433019776	5.60116996
1459846_x_at	7.475840152	9.523735363	9.229131174	9.971798265	9.885171235	9.941479682
1459847_x_at	8.145332788	6.941872491	7.618756035	7.627324854	7.981490604	9.005099153
1459848_x_at	5.176952957	5.650346563	5.325586322	6.863215603	7.288806136	7.147066902
1459849_x_at	3.806379664	4.675022829	-1.564600392	3.462868823	5.493002041	4.180549488
1459850_x_at	7.772401337	7.867381036	7.330475163	7.300696699	7.643227204	7.61024205
1459851_x_at	7.719946864	7.784129018	6.761458566	7.521662429	7.865812866	8.155407498
1459852_x_at	2.449812147	0.767655856	2.838279895	2.245217941	-1.209732509	4.1465116
1459853_x_at	9.469751405	9.677002979	9.713334129	9.57828957	9.613105578	9.874021394
1459854_s_at	12.53157569	12.37994429	12.50481274	11.84133376	11.9468379	11.66722867
1459855_x_at	7.022289062	8.545319684	7.126401835	7.28844831	7.255904148	6.634102315
1459856_at	6.520203224	6.458521041	6.53985678	6.938526963	6.829389385	7.572248921
1459857_at	7.806198137	8.713259979	7.906941551	7.847341572	8.621656311	8.590016273
1459858_x_at	2.037943226	5.443670455	2.290764879	4.186379838	3.313129423	4.920254956
1459859_x_at	9.688275924	9.882832575	9.662344369	9.623240397	9.680687047	9.375673581
1459860_x_at	9.143860458	9.283215722	9.417192169	10.23627701	9.9938211	9.922565143
1459861_s_at	11.20814923	11.03202695	11.21879225	10.94384437	11.01130998	10.8699079
1459862_at	3.85276081	2.458325047	3.864238738	5.87521236	3.558978461	4.772226397
1459863_x_at	5.000176205	6.320087531	2.489000965	6.494889182	6.824196773	6.087162225
1459864_at	6.224113042	5.72588491	5.517420689	5.156328478	5.08621447	5.004091058
1459865_x_at	9.459552476	9.372152948	7.093990344	8.235918006	9.427312282	9.375339747
1459866_x_at	12.08489774	12.17089103	12.0273016	12.11884673	12.12854687	11.97510091
1459867_x_at	8.777075347	9.027988293	8.739935578	8.5224112	8.324530155	8.157109464
1459868_x_at	5.954579663	7.652667737	5.734343309	6.814615317	7.471065779	7.563080837
1459869_x_at	9.285758003	9.390314159	9.116820862	8.97554752	7.806091799	8.78180953
1459870_x_at	8.012061273	6.595768561	6.988638126	6.904950034	7.491086679	7.613138376
1459871_x_at	8.590398786	8.509802673	8.452564329	8.253602266	9.1866897	8.99220868
1459872_x_at	2.431196069	3.203493167	2.860099016	5.267304175	2.321539582	1.83057045
1459873_x_at	5.872761	5.88152216	5.217468316	7.637122146	6.607389683	5.974247589
1459874_s_at	9.961719589	9.87770974	9.740180857	9.773034572	9.650073593	9.484009686
1459875_x_at	7.471147283	7.457341372	8.14732443	7.699435734	7.995374923	7.817778516
1459876_at	7.501333199	7.726025545	7.248190645	6.712699162	6.197688937	6.949309141
1459877_x_at	10.43829286	10.05845445	10.12715623	10.460868	10.62625697	10.42600573
1459878_a_at	6.13332131	5.655036219	6.54854937	6.611939945	6.522953805	7.738286591
1459879_at	8.075652996	8.790324829	8.086579057	8.248346431	7.869713811	8.76653341
1459880_at	2.967837632	5.223097984	5.729382012	6.216508766	5.720209884	6.483090757
1459881_at	7.035704457	5.042979082	4.498828898	6.244746044	4.567731466	5.065866079
1459882_at	6.10723823	7.189126228	6.019311257	6.489368714	5.863389331	6.762481839
1459883_at	6.597843164	6.538507553	7.003497948	4.378183482	6.494487919	4.350776594
1459884_at	5.644168401	5.365870991	5.279452352	5.815037231	5.23626053	6.167952093
1459885_s_at	7.980532046	7.326302262	7.266502815	7.30405841	7.495536312	7.572548387
1459886_at	5.959048965	6.102576349	6.815128794	4.332039266	6.739400199	6.361839549
1459887_at	4.737165145	5.10741753	4.969063839	6.293730259	6.143516553	3.559460261
1459888_at	8.430874001	8.569236022	8.472631006	7.987115118	8.15162294	8.632487505
1459889_at	4.968815238	6.27372276	5.948005994	5.766695464	5.058092773	6.666529621
1459890_s_at	10.91793241	10.76517796	11.05648342	10.62162691	10.54270432	10.16633583
1459891_at	2.977835315	3.50772833	2.956437445	3.090882068	2.847024671	2.620902063
1459892_at	2.230503232	3.031649306	2.002169369	5.331799804	3.034719981	3.905339152
1459893_at	6.303835314	6.976865529	5.784601648	7.147601852	5.391812598	6.799900932
1459894_at	7.272144018	5.648740176	6.499195924	7.36328647	6.935144476	7.055130392
1459895_at	7.549761001	8.211424059	8.081932816	7.449717387	8.270702923	8.467917608
1459896_at	8.21378218	8.687176906	8.190402599	8.392841257	8.285039595	8.22328956
1459897_a_at	14.26601036	14.1709141	14.16613259	14.90898893	14.89025262	14.80005616
1459898_at	11.717702	11.36337633	11.54051296	13.85890481	13.8263883	13.547105
1459900_at	8.202497302	8.26268045	8.31436968	7.954621486	8.555891935	7.886649689
1459901_at	8.551880519	8.575688479	8.330483174	7.885743738	8.343021209	8.046869268
1459902_at	8.155475067	8.002239977	8.315215916	8.152714348	7.416498611	8.576883871
1459903_at	8.218406138	9.044400662	8.414117089	8.560959318	8.811082708	8.899657736
1459904_at	3.866506081	4.312547631	3.755907831	5.22046179	5.160538221	3.842196093
1459905_at	6.569256515	6.719492629	7.063046201	4.570307698	6.006984249	3.150580534
1459906_at	7.861055912	8.334764094	8.504557586	7.875188678	8.172860745	8.118532224
1459907_a_at	7.702896587	8.233055906	6.94970156	8.068494138	7.088203853	6.880752251
1459908_at	3.919813929	4.24792696	5.974879261	5.660823471	6.514668714	3.429923831
1459909_at	6.912319618	6.72824236	6.957674679	7.36726327	7.963173646	6.779382409
1459910_at	6.98863577	6.314307242	6.483560518	5.908958583	3.749205805	6.55372334
1459911_at	8.633144138	8.101527592	8.598399514	8.551798215	8.591069414	7.675735817
1459912_at	6.513795069	6.980928942	5.621199875	6.842998557	3.900941992	6.473553502
1459913_at	5.159738952	6.065938	5.991885373	5.540794543	4.867327782	5.711522549
1459914_at	6.360623486	4.677724008	6.590061986	7.191918762	6.99405687	6.261258395
1459916_at	5.816252694	6.377303307	4.90994513	4.432968758	5.831689137	3.647027718
1459917_at	8.618721084	9.062761623	8.694499193	9.155723468	6.829190622	8.221158711
1459918_at	5.653219764	6.521803039	5.629270838	5.32392189	4.638005506	5.722709794
1459919_a_at	6.806787549	6.552294471	7.481483332	6.866202728	6.769953786	7.25968998
1459920_at	7.172700868	7.621093664	7.594461388	7.371936217	7.449074973	7.065459887
1459921_at	5.109830406	6.092577986	3.753159077	5.846871994	4.407999483	3.743470178
1459922_at	7.146678253	7.502564656	6.25914533	6.86595772	7.053894489	7.435956004
1459923_at	3.820241271	3.785445208	3.650516484	5.031658077	4.72067519	2.648007821
1459924_at	6.384988249	6.408395318	6.122403649	5.099569368	6.140872327	6.218982713
1459925_at	5.931494136	5.565394817	3.250438897	7.237440619	6.690623174	4.769393492
1459926_at	1.874560066	3.082183401	3.844748487	5.267920979	3.959555098	4.916717033
1459927_at	3.489974356	4.549076801	4.393848432	4.379575594	5.948673114	6.115129233
1459928_at	7.530898717	7.797506837	7.063753848	7.619546087	6.388476513	5.778234574
1459929_at	2.932455939	2.55904904	4.922528876	5.893698804	4.177383667	5.561174673
1459930_at	2.626404537	6.216773307	2.40352772	2.056548798	4.058740738	5.417922199
1459931_a_at	4.469872048	5.914037623	5.259928555	5.890602022	6.161075275	6.356632497
1459932_at	2.834243478	2.922326371	2.917543392	5.550767377	3.691369679	2.830770246
1459933_at	4.631609998	1.372308359	4.134061903	4.149963432	1.930632723	2.930869639
1459934_at	5.716669851	5.783645549	5.320503398	5.6791155	4.765249725	2.50073898
1459935_at	3.823846254	3.983198785	4.881323011	2.735379603	5.787053511	5.186239623
1459936_at	2.611845894	3.244137053	1.990711431	2.517812047	1.604092792	3.545330877
1459937_at	6.305865764	6.321258716	6.212138292	6.413755637	5.932843723	6.593418186
1459938_at	5.244917433	6.481005962	5.213298739	6.573208717	3.864820399	5.084937647
1459939_at	4.662510335	4.231362358	3.797001655	2.990699322	5.129612359	3.057684881
1459940_at	2.606388557	5.428986237	2.351919044	4.336259726	2.138097203	5.465184244
1459941_at	6.451985065	6.149030826	6.134002011	4.771247581	4.585617807	3.7082693
1459942_at	7.475136694	7.757140715	7.464066212	7.916265689	7.81925939	8.192845535
1459943_at	4.831229351	3.64111888	3.933542692	5.531473765	5.320609853	6.063487172
1459944_at	6.701018972	6.953995206	6.220686936	7.178738787	4.140814823	7.051203408
1459945_at	1.83010581	3.270598866	2.781713691	3.657778438	4.977248001	4.515333344
1459946_at	4.868789504	5.673474404	3.752631483	4.252715182	4.974530519	6.045422144
1459947_at	7.518576851	8.027551739	6.838296767	7.677114945	6.724129667	7.427987348
1459948_at	6.923184989	7.5575204	7.255744217	7.185772381	7.106702005	7.363780872
1459949_at	6.876391157	7.290056492	6.611365037	7.18699675	6.914455465	6.983995135
1459950_at	3.697535293	6.700659718	3.263224435	3.333672273	3.525433203	3.072053219
1459951_at	7.373141107	8.148124948	7.123814434	8.294231845	7.719017366	7.937381766
1459952_at	6.31678255	6.984383162	6.098542835	5.859102594	6.001163314	6.266358597
1459953_at	5.770534119	6.500200384	5.607373244	6.169157846	5.697630954	4.301482284
1459954_at	5.364692152	2.998586002	5.120363113	3.554333684	2.822952875	4.075234699
1459955_at	3.519158323	5.435172072	2.558867682	5.944702863	5.490726469	2.832628799
1459956_at	6.438705124	4.167592501	3.239582736	3.262283105	6.665719529	6.009499456
1459957_at	7.219391352	7.692113254	6.629417074	7.421222867	5.25016786	6.553170465
1459958_at	8.179731332	8.385255379	8.113524222	8.232782302	8.373414179	8.803621626
1459959_at	5.728356744	4.00398861	4.233426878	5.936008218	5.490351095	5.60293074
1459960_at	3.616257961	1.493981389	4.263798407	2.248076918	3.806397902	1.153319431
1459961_a_at	7.958338252	8.696838545	8.169223126	8.201232551	8.380780714	8.403138637
1459962_at	5.003336698	5.518390124	2.298942063	6.271641053	1.819317952	2.096479755
1459963_at	4.763830202	6.972817743	3.962757547	7.29346967	6.676895024	5.690708198
1459964_at	6.652777258	5.784868792	6.763991484	6.381994426	6.930149658	6.418046992
1459965_at	6.340382929	6.996375154	6.397622208	6.208832707	6.443041805	5.86249482
1459966_at	5.452208614	5.470642636	3.987489844	3.601849739	5.358356637	5.613181239
1459967_at	6.607000902	6.668075045	6.444068615	6.883002077	7.140441878	6.576284345
1459968_at	6.15090368	6.973904954	5.45532424	4.706072497	6.197324477	6.665393743
1459969_x_at	2.135999575	5.727127093	1.744632407	2.352361815	2.061203696	4.131882048
1459970_at	4.928922441	3.911601455	3.639148659	3.209073625	5.662058348	4.292533411
1459971_at	5.057497812	2.215839173	4.81816988	5.319618359	5.942870531	5.29571078
1459972_x_at	6.587636378	6.367616589	6.375246683	6.631227295	6.439572566	6.211828763
1459973_x_at	8.598196138	8.512707147	8.675611647	8.157799905	8.62184211	8.517511787
1459974_x_at	4.899577689	6.263457716	4.414248755	4.626996042	4.50010304	4.461386495
1459975_at	6.402680304	6.731200518	6.966618696	7.267943982	6.827040077	6.284756353
1459976_s_at	11.95534382	11.84370053	12.12488432	11.93910436	12.49423697	12.26955542
1459977_x_at	4.538791099	6.304257283	5.879431704	6.439526975	6.245877475	3.459113364
1459978_x_at	8.670892412	8.56944646	8.622480913	8.489339393	8.83474592	8.444958562
1459979_x_at	5.788016252	5.919141789	5.58544367	5.849892705	3.277871086	6.36569397
1459980_x_at	10.51597707	10.5066036	10.38369909	10.25754137	10.53832053	10.35857508
1459981_s_at	9.218506951	9.211420175	9.570103021	9.151104778	9.409261762	9.128347195
1459982_a_at	5.999785056	6.583607955	5.937093661	4.330117519	3.930171518	3.482762969
1459983_at	8.147208575	8.008839157	7.917051238	8.243225825	8.006431124	8.206494575
1459984_at	7.057261561	7.498154774	6.819769261	7.795076884	6.191549096	6.343242583
1459985_at	12.09138995	12.23955176	12.15042574	11.13459228	11.60897843	11.45498871
1459986_a_at	15.03501181	15.18594789	15.00864995	15.15641869	15.10130149	15.07866362
1459987_s_at	12.12770214	12.14787621	12.25855885	12.31324459	12.3306747	12.11471025
1459988_at	1.105942393	4.446176033	2.801852643	5.657335645	2.987027458	5.224915722
1459989_at	3.995571303	4.649242941	4.384586774	5.381366194	4.742447986	4.554767838
1459990_at	7.622574755	7.757718939	7.44123549	7.998107547	7.834192116	7.819670312
1459991_at	8.413752993	7.791640451	8.583909782	7.532835308	8.294367491	8.219851685
1459992_x_at	9.829522174	10.03786601	9.727167947	10.93645909	11.25680537	10.66529079
1459993_at	5.96512772	7.360905532	7.071075645	6.435292229	7.17817289	6.76568852
1459994_x_at	6.640190997	6.674384859	5.58171322	7.346957455	7.34117796	6.816311004
1459995_at	5.855431461	2.773705839	5.862577269	3.866691569	2.688011589	0.73039533
1459996_at	6.123432184	6.786819865	5.703579649	3.276663869	6.084420003	6.300986716
1459997_s_at	6.332682356	5.421961293	7.213622705	6.630918676	6.87383221	7.342198547
1459998_at	9.363178733	8.74303621	9.060441443	9.056522128	9.141246756	8.902267669
1459999_at	6.600416887	6.195797512	6.126544518	4.465685604	6.536021466	4.849254573
1460000_at	5.08755685	5.274465654	1.383133984	5.63665334	4.201494774	5.575958904
1460001_at	8.137137179	8.195274278	8.691362988	8.410951098	8.583888725	8.544746863
1460002_at	7.193340143	7.405358449	6.412991445	7.540922831	7.429355204	7.446425169
1460003_at	9.50672244	9.584031241	9.518948357	9.514703161	9.648715762	9.849883977
1460004_x_at	11.10325109	10.76027502	10.92342855	10.6307066	10.84741433	10.58946297
1460005_at	7.024976487	7.635913758	7.424134302	7.287123361	2.473968597	5.459656007
1460006_at	6.616240305	6.215670937	7.181925712	7.28177455	7.258299288	7.640409277
1460007_at	6.027673605	5.178407129	2.548798133	5.38027557	5.56951895	5.45163115
1460008_x_at	15.1913131	15.26064896	15.16333983	15.21981157	15.24411596	15.18980818
1460009_at	7.664176359	7.335256536	7.87724448	7.938712661	7.42320048	7.84715394
1460010_a_at	9.144302929	9.773030748	9.423099727	9.336431053	9.767223087	9.529354529
1460011_at	10.52267849	10.16088591	10.23831298	10.72067781	10.92593874	10.61110797
1460012_at	6.386520894	7.20041735	6.746113699	3.826524791	6.468534186	6.610867945
1460013_at	7.956969592	6.141390109	7.751052726	8.096725914	7.815614509	7.360799723
1460014_at	1.937590766	4.940593447	3.724275627	5.178005162	5.039093244	4.566052777
1460015_at	5.549354088	4.443988007	3.130862722	6.474474072	3.019681474	5.052703996
1460016_at	7.432661229	7.856983637	6.623888449	8.33465896	8.328519514	8.449394527
1460017_at	7.497695201	7.236655125	6.890183948	7.524926038	6.884505626	7.776801898
1460018_at	6.402513016	7.567753132	5.717164939	7.039726237	7.314365438	7.074050124
1460019_at	4.096413471	3.691787821	2.386275657	4.824213542	1.928783128	4.637995532
1460020_at	6.697077505	4.258197477	7.327625185	6.409508089	7.321839113	6.127299243
1460021_at	4.723667765	6.586523516	6.087720886	2.778322099	6.221705794	4.846753256
1460022_at	3.213788046	5.992424088	5.325018224	4.642039613	4.042160194	4.77851185
1460023_at	6.340193433	5.241964023	5.586848997	6.314970685	3.690957305	6.015410832
1460024_at	7.471647146	8.124889856	7.781659856	8.322380316	8.108276388	8.147372358
1460025_at	8.177526837	8.075719094	8.030536225	7.863959297	7.855850658	7.831496393
1460026_s_at	8.43430027	8.183924976	8.431430314	8.076683366	8.268960052	8.345747005
1460027_at	3.550791377	4.833058859	0.064040934	1.83976846	1.376404799	1.266592041
1460028_at	8.60430127	9.021481481	8.745057787	8.470921402	8.780423255	8.537819773
1460029_at	5.748250139	6.003573667	5.505515803	6.832434852	4.982285262	6.347165573
1460030_at	4.886306034	6.558465661	4.90164212	5.809720042	2.90573291	2.796504799
1460031_at	4.767413947	5.62833901	6.082889656	6.42152566	5.040679408	4.015919602
1460032_at	9.133334196	9.869664527	9.163341385	9.560964509	9.419141825	9.364192421
1460033_at	2.936993879	3.784588145	3.745078532	5.652968635	4.229076965	5.582130995
1460034_at	9.529936891	9.98821075	9.609514698	9.559023481	9.776383817	9.522248889
1460035_at	8.405591424	9.182545885	7.904635158	8.520731552	7.575053697	8.726725252
1460036_at	8.431028594	8.485914818	8.646879981	8.719242127	8.377481024	9.16347494
1460037_at	10.98815703	10.99535091	11.07854536	11.05652201	11.02798983	10.92091223
1460038_at	10.61966838	10.38560421	10.65508244	10.29452679	9.953288483	9.601910067
1460039_at	6.274385287	6.138643564	5.855038748	2.448465127	6.275854202	5.826413219
1460040_at	4.873369375	1.461502229	4.799434115	-0.016904202	4.869170357	0.305425499
1460041_at	8.99287979	9.062560422	8.865991743	9.589576933	9.395599099	9.458308458
1460042_at	3.774270404	2.578804621	4.845971381	2.048184391	6.24783441	5.699384188
1460043_at	3.747112198	2.090904219	1.455508801	1.59507719	3.993931242	1.537389776
1460044_at	3.066804111	5.572725084	2.315975556	6.127487065	5.274513995	3.914652546
1460045_at	4.657948575	4.3020996	3.274764894	5.109137242	3.484439783	5.985816784
1460046_at	5.650071632	3.018915396	1.800956808	3.534279548	1.975396059	1.538599441
1460047_at	7.400064971	7.989001403	7.179264077	7.994031437	7.665690146	7.900700721
1460048_at	6.975457474	7.979361785	7.446481861	7.064665102	6.191016039	7.831421273
1460049_s_at	6.765262917	7.126170502	5.807471962	6.824177904	6.986216103	6.995741301
1460050_x_at	8.457591036	8.751508087	8.334352309	6.394545848	7.40754945	8.468753931
1460051_at	8.022662376	7.194137967	7.800539244	9.313441996	9.313720205	8.621718496
1460052_at	4.004902856	3.701619084	2.622500745	6.202470418	3.189476087	3.024063507
1460053_at	8.417495166	8.388048396	8.109024807	7.743878895	8.306438399	8.136921509
1460054_at	5.730479602	4.856882798	6.52459819	6.163785489	6.83382254	5.720877429
1460055_at	5.262599407	6.533760216	6.170267412	5.811873453	6.07964666	5.908304094
1460056_at	9.977250563	10.28661429	9.626288517	9.907111669	10.30028214	10.63761564
1460057_at	3.205948583	4.995391997	3.533423324	4.038345017	4.060433441	3.905959379
1460058_at	6.777139106	6.916351764	6.479642672	4.529932409	7.156882995	6.530109628
1460059_at	3.334098709	3.177475069	4.52896721	3.711875538	3.733576414	2.465560554
1460060_at	4.403226546	2.87220817	1.945742837	1.668636959	2.308778759	3.798683214
1460061_at	5.628449642	5.48467823	6.371397573	6.442565357	6.222969408	4.906378892
1460062_at	7.361394032	7.700100813	7.630624537	7.809842919	7.921712135	7.892503819
1460063_at	8.851409696	8.645266507	8.386892284	9.034875305	8.197873521	8.862702737
1460064_at	6.196631167	5.968363192	4.645407281	6.356066562	5.506279059	5.020002813
1460065_at	4.649464312	5.663276353	5.6816636	5.029458299	4.964196208	5.359937051
1460066_at	2.041926563	6.231004833	5.91704331	6.486014009	6.331631839	5.583107325
1460067_at	4.971166333	5.514205083	5.654233551	5.08633502	4.904190761	5.247311617
1460068_at	5.633823994	5.793788926	5.556600302	5.708813454	4.194695012	3.371017878
1460069_at	7.013793989	8.090868834	6.698747219	8.188849385	7.010738649	7.242015195
1460070_at	3.015631084	4.321140899	4.493567761	6.810360187	4.555598712	4.265812062
1460071_at	4.719912459	6.475082775	4.740717651	5.851343189	5.116016767	5.674706173
1460072_at	6.471304747	5.36315049	5.206662646	3.277923066	6.370381948	5.794171322
1460073_at	5.890375952	6.924907055	6.503148174	6.58819255	5.663113421	6.149341206
1460074_x_at	7.586250981	7.266141201	6.979980543	6.871055422	7.174810718	7.140979388
1460075_x_at	2.391899607	5.216784269	3.389958524	1.8706658	4.99224305	4.885160325
1460076_x_at	6.260878036	3.789564205	4.715276669	5.120941053	5.168875996	4.682598556
1460077_at	8.589080589	9.085233831	8.484280987	8.81270991	9.651866412	9.550175298
1460078_at	4.574098397	5.08089805	5.504454545	5.912733645	3.384638392	5.498944525
1460079_at	4.685467328	4.802858028	2.706212481	4.91560934	5.320080607	4.611996611
1460080_at	7.668114741	8.036819778	7.380920579	8.238921608	7.665528391	8.192881816
1460081_at	5.87921533	5.631199249	6.463203656	6.329471112	7.005165452	6.636845521
1460082_at	6.652168749	6.5697082	6.841834626	6.112522519	6.367908643	6.927474457
1460083_at	3.936480865	3.802560053	4.11308928	4.317261441	3.241636119	3.235368377
1460084_at	6.382281675	6.05404826	5.558420355	6.27285325	5.882834087	5.596779
1460085_at	8.024694823	7.850274073	7.821954502	7.553565448	7.990601813	7.417758415
1460086_at	5.373508612	6.705313482	5.622803778	6.112486905	3.424168646	5.8052602
1460087_at	7.272398731	7.530291482	6.029320756	6.026856921	6.434855414	6.570582302
1460088_at	5.331798581	6.675007177	6.499752932	6.82953247	6.106031815	5.516842511
1460089_at	4.853828607	6.337172121	2.788806495	5.462001187	2.322324181	3.446330733
1460090_at	4.474378491	4.621269676	4.387189115	3.087185592	4.491454492	4.030482704
1460091_at	6.349292571	4.467542198	4.238057991	3.386858023	6.360163893	6.367067519
1460092_at	6.700758526	5.077188339	6.575449721	7.099075901	7.279167964	7.023553693
1460093_at	5.550725323	5.816377868	1.109702588	3.270575456	5.524312429	2.848626121
1460094_at	6.117475725	6.891510678	5.11176868	4.345105978	6.482355247	4.835812334
1460095_at	5.613870403	5.156033172	2.667268498	2.921671975	4.175647711	6.114947916
1460096_at	7.6548589	7.880113816	7.797620899	8.219091705	8.17444824	8.493833921
1460097_at	5.747505074	6.122193405	5.816402573	1.247833598	3.116595079	5.162692715
1460098_at	6.165369553	5.559035147	5.56153489	6.403515538	5.937685726	5.867610009
1460099_at	6.571518529	6.96618183	5.702905491	7.003402971	6.932925906	6.926837382
1460100_at	5.128632613	3.988618076	2.517917919	4.528876637	4.406752972	3.44882271
1460101_at	3.018304122	3.913499745	4.851479904	3.205244526	3.158571448	5.139892317
1460102_at	8.207778585	8.302669735	7.574120025	7.910332434	7.271890369	7.373371823
1460103_at	6.573656669	5.054523675	5.922076792	5.090472398	5.682691407	5.603483346
1460104_at	4.569277354	5.837419407	3.379139458	5.920922188	6.627360958	5.583807883
1460105_at	4.236797443	4.80297935	3.835044775	3.609148103	3.976443291	2.664251738
1460106_at	6.46926493	6.747623981	3.194795903	6.575779522	5.61747877	4.977311596
1460107_at	2.780835117	4.345391381	2.55375568	1.274282425	1.168483355	2.61243798
1460108_at	5.074238342	3.26021911	2.206432662	3.867086942	3.78113277	3.530359494
1460109_at	7.338611958	7.991019759	7.664291421	6.882353322	7.962054242	7.54806364
1460110_at	6.585845234	5.455493286	5.705206403	3.671751955	5.824710104	6.104098051
1460111_at	4.352308254	5.319587295	3.532367826	2.753431947	5.909592234	2.454967393
1460112_at	4.564735587	6.160163703	6.360562675	5.023801949	4.351728439	3.826330601
1460113_at	7.219570655	7.041065536	6.371944517	7.397219175	7.008178689	7.457744223
1460114_at	3.17181257	3.707043354	5.38095711	4.790334358	5.145187372	3.578983799
1460115_at	6.583195884	7.588254251	5.320887534	8.01388834	7.658021906	6.815714897
1460116_s_at	9.991722895	9.537020607	10.12654998	9.51966763	10.05641965	10.27887778
1460117_at	6.262343947	6.28589582	6.331885898	6.342081298	6.747186143	6.647970431
1460118_at	5.533613037	6.380464377	6.126773238	7.171841075	6.376597423	6.339518131
1460119_at	5.673277598	6.480116038	6.218333784	6.334653422	5.722796568	4.271142819
1460120_at	3.857281289	6.241912656	1.742650299	3.981761326	3.10847491	5.346159036
1460121_at	10.6977728	11.49080137	10.68818682	11.00325807	11.02813488	11.5417403
1460122_at	8.155891515	8.200930913	8.261166588	8.00045169	8.362989253	7.732156974
1460123_at	6.600123524	6.32589205	6.541828607	6.399263221	6.611087075	6.733550851
1460124_at	8.101470058	8.48251852	7.84572989	8.7670573	8.774371697	7.930751128
1460125_at	8.047365263	7.51655193	7.805704803	7.82418033	8.303944906	8.753193569
1460126_at	6.559753264	5.792738321	4.545563922	6.536430136	3.729686279	5.777942985
1460127_at	1.678206028	6.110812249	4.597693464	1.129823032	0.364095734	4.276896091
1460128_at	4.573379436	5.935076601	5.485090567	5.181845622	4.415545412	5.159535256
1460129_at	3.791638533	4.830910454	5.508039585	5.08589297	4.447246835	5.199803622
1460130_at	3.075104955	5.665261015	2.775906251	4.644416149	3.812232748	5.131241023
1460131_at	5.322682889	6.259264344	6.080805876	6.782692622	7.537056391	6.774511207
1460132_at	6.478508073	6.656772631	4.423313602	5.284850082	3.631972087	6.314699559
1460133_at	9.87451621	10.51077809	9.785693777	10.24873095	9.85337609	10.41662991
1460134_at	4.298293405	3.366574533	5.179307984	5.750528451	3.437706112	3.259572045
1460135_at	7.891312193	7.626172827	7.286211541	7.01526575	6.991315017	7.656821285
1460136_at	5.355231719	4.546919698	6.198559361	6.721153291	3.163967474	3.763468996
1460137_at	3.312174575	2.818778263	3.673730839	2.467379839	3.068719632	3.963258413
1460138_at	7.072976275	7.485925454	6.77766173	7.753624569	7.790991241	8.03991003
1460139_at	3.094616639	5.600318219	3.235871229	4.609999121	3.152786721	3.637965198
1460140_at	2.713591648	4.788932387	2.238561071	5.235216527	4.74682266	4.122750436
1460141_at	6.382512832	6.380981754	6.724886122	6.728110514	5.903444204	6.39119348
1460142_at	4.570067899	7.018415827	5.736698504	6.489400129	5.306454446	6.562053323
1460143_at	2.901145703	3.327193954	2.968942387	3.989712228	5.138733367	5.754185006
1460144_at	5.97090168	5.72821345	5.062667709	7.064509451	6.013530865	7.298441279
1460145_at	2.480668618	6.045774117	2.772762699	4.021014671	3.728774487	2.66179751
1460146_at	4.468379403	1.73745686	3.330135608	3.581659946	0.906776361	0.778562252
1460147_at	5.995032197	6.453745053	6.073683529	5.663535149	4.740849853	7.035750887
1460148_at	3.3574733	4.681044393	4.561782433	6.259683018	4.643203518	4.052839663
1460149_at	1.842356013	2.748448568	2.935206395	5.682893806	4.20973388	1.602835963
1460150_at	5.757046558	3.949716369	5.408986681	6.54906134	4.882020402	4.892246388
1460151_at	7.447080476	8.003359895	7.196571642	7.89806664	7.017817541	7.154260834
1460152_at	7.29216337	4.405032282	5.154999541	5.723204104	4.886893686	7.229645473
1460153_at	6.340943252	5.555786585	5.158604467	5.474647958	6.289362538	2.960122525
1460154_at	3.006534025	3.406197064	1.374502872	1.410290786	1.852929981	4.094072592
1460155_at	5.982092054	5.930691218	4.213555714	5.75273823	5.585963542	4.910831871
1460156_at	1.882859554	1.755854389	1.625660364	1.564811073	0.980719345	0.490048901
